4032 g  +  + -2  + -2 -2  6  4  6   0  -4 -10   2   4   4  12 -12  -6   4 -14  -2  -8  16  -6 -18
4032 h  +  - -2  +  4  2  6 -4  0  -2   0  -6  -2   4   0   6  12   2  -4   0  -6 -16 -12  14  18
4032 i  -  + -2  +  6  6 -2  4 -2  -8  -4   6  10  -4   4   4 -12   2  12  -6  -2   8   0 -14  -2
4032 j  +  + -2  - -6  6 -2 -4  2  -8   4   6  10   4  -4   4  12   2 -12   6  -2  -8   0 -14  -2
4032 k  -  - -2  - -4  2  6  4  0  -2   0  -6  -2  -4   0   6 -12   2   4   0  -6  16  12  14  18
4032 l  -  + -2  -  2 -2  6 -4 -6   0   4 -10   2  -4  -4  12  12  -6  -4  14  -2   8 -16  -6 -18
4032 m  -  - -2  -  4 -6 -2 -4  8  -2   0  10   6  -4   0   6  -4  -6   4   8  10   0   4   6 -14
4032 n  -  - -2  -  4  6  2  4 -4  -2  -8  10   2   8   0 -10  12 -10  -8  12   2   0 -12  -6   2
4032 o  -  +  0  + -4 -2 -4  0  4  -4   8   2   4   8   8   4  -8   2   8  12   6   8 -16  12  -2
4032 p  -  -  0  + -4  4  2  6 -8   2  -4 -10  10  -4  -4  -2  10   8   8   0  -6 -16   2 -18  -2
4032 q  +  -  0  + -2  2 -4  4  6  -2   0   6  -8   8   4  -6   0  14  -4   2  -2   4  12   0   6
4032 r  -  -  0  +  0  4 -6  2  0  -6   4  -2  -6   8 -12   6   6  -8  -4   0   2  -8   6   6 -10
4032 s  -  +  0  +  4 -2  4  0 -4   4   8   2  -4   8  -8  -4   8   2   8 -12   6   8  16 -12  -2
4032 t  -  -  0  +  6 -2  0 -4 -6   6  -8  -2 -12  -4  12  -6   0  10   8   6 -10   4  12 -12 -10
4032 u  +  -  0  - -6 -2  0  4  6   6   8  -2 -12   4 -12  -6   0  10  -8  -6 -10  -4 -12 -12 -10
4032 v  -  +  0  - -4 -2  4  0  4   4  -8   2  -4  -8   8  -4  -8   2  -8  12   6  -8 -16 -12  -2
4032 w  +  -  0  -  0  4 -6 -2  0  -6  -4  -2  -6  -8  12   6  -6  -8   4   0   2   8  -6   6 -10
4032 x  +  -  0  -  2  2 -4 -4 -6  -2   0   6  -8  -8  -4  -6   0  14   4  -2  -2  -4 -12   0   6
4032 y  -  +  0  -  4 -2 -4  0 -4  -4  -8   2   4  -8  -8   4   8   2  -8 -12   6  -8  16  12  -2
4032 z  -  -  0  -  4  4  2 -6  8   2   4 -10  10   4   4  -2 -10   8  -8   0  -6  16  -2 -18  -2
4032 ba  -  +  2  + -6  6  2  4  2   8  -4   6 -10  -4  -4  -4  12   2  12   6  -2   8   0  14  -2
4032 bb  +  -  2  + -4 -2  6 -8  0   6   8   2  -2   4   8   6   0   6   4   8  10  16   8   6  -6
4032 bc  -  -  2  +  0 -6  2  4 -4 -10   8  -6   2  -4   8 -10 -12   2  12 -12 -14   8 -12   2  10
4032 bd  -  -  2  +  0 -2 -2 -4  0   6   0  -6   6  -8  -8   6 -12 -10 -16   8  -6   8 -12  14  -6
4032 be  +  -  2  +  0  2 -6  4  4   6  -8  10  10 -12   8   6   4  10 -12  -4   2   8   4  -6  10
4032 bf  +  +  2  +  2 -2 -6  4 -6   0  -4 -10  -2   4  -4 -12  12  -6   4  14  -2  -8 -16   6 -18
4032 bg  -  +  2  - -2 -2 -6 -4  6   0   4 -10  -2  -4   4 -12 -12  -6  -4 -14  -2   8  16   6 -18
4032 bh  +  -  2  -  0 -6  2 -4  4 -10  -8  -6   2   4  -8 -10  12   2 -12  12 -14  -8  12   2  10
4032 bi  -  -  2  -  0 -2 -2  4  0   6   0  -6   6   8   8   6  12 -10  16  -8  -6  -8  12  14  -6
4032 bj  -  -  2  -  0  2 -6 -4 -4   6   8  10  10  12  -8   6  -4  10  12   4   2  -8  -4  -6  10
4032 bk  -  -  2  -  4 -2  6  8  0   6  -8   2  -2  -4  -8   6   0   6  -4  -8  10 -16  -8   6  -6
4032 bl  +  +  2  -  6  6  2 -4 -2   8   4   6 -10   4   4  -4 -12   2 -12  -6  -2  -8   0  14  -2
4032 bm  +  -  4  +  2  6  4  4 -2  -2   0  -2   0   4 -12  -6  -8  -6   8 -14  -2  12  -4   0  -2
4032 bn  -  -  4  - -2  6  4 -4  2  -2   0  -2   0  -4  12  -6   8  -6  -8  14  -2 -12   4   0  -2
4033 a -1  0  2  0  2 -2  6 -4 -4  -6  10   +  10 -10   2   2 -12 -14   2  12  -2  -8  16  -6   2 +(109)
4033 b  1  0 -2  2  1 -5 -3  0  2   0  -4   +  12  11   9  -8   2  10   8  -6 -10  -2 -12 -14  16 -(109)
4035 a  1  +  -  0 -4 -2  6  0  8   6   4 -10  -6  -4   0 -10   0  -2 -12 -12   2   8  -4  -6 -14 -(269)
4038 a  +  +  0  0  0  2  6 -4 -4  -2  -2  -2 -10   8  10  -2   8   0  -8   6  -6  10   4 -10 -18 +(673)
4038 b  -  +  2  0  4  2  8 -2  8   2  -4 -10   0  -2  -6 -10  12 -12   2  14   6   4   4  10   6 +(673)
4038 c  -  - -4  0 -2  2 -2  2  0  -6   4  -2  -2   2  -8  -6 -10   0 -14  -4  -6  -4 -12  -6 -18 +(673)
4038 d  -  -  2 -4 -2 -6  0 -4  0  -2   2  -2   0  -8   0   6  -2  -4 -12  12 -10 -10   4  18 -10 +(673)
4040 a  +  0  -  4  0 -2  2 -4 -8  -2  -8 -10  -6  -4   0  -2   0  14   0   0 -14   8   0  -6   2 -(101)
4040 b  +  2  + -1  2  6  3 -1 -6   5   0   4  -2   7  -2  11   8   9  -2   4  -2   4  -6   2  -5 -(101)
4040 c  +  2  -  2 -4 -6 -6 -4  0   2   0  10  -2  -8   4  -4  -4  -6  -2  -8   4  -8   6  14 -14 -(101)
4040 d  -  2  -  2  0  2  2 -4  4  -6   8  10  -2   4   8   0   0  10   6  -8   8 -16   6   6   2 -(101)
4041 a -1  -  2  5  0  0  7  4  0  -5   8   8   6  10  -9   0  -8 -13   7 -11   8 -10   5  -6 -19 +(449)
4042 a  + -2  0 -1  0  2  3 -1 -3   0   5   2   0   -   + -12  12 -13  -4   9  11  -4   9  -6   2
4042 b  - -2  4  5  4 -6 -5  1  1   4   1  -2   8   +   +   0  -4  -7  12 -13  -3  -4   9 -14   2
4042 c  -  0 -3  2 -4  4  1  5 -2   1  -2   2  -8   -   +  -9 -11  -8  -6   0   9   5  -9 -12 -13
4043 a -2 -1 -4 -2 -3  -  8 -5 -6 -10  -8  -7   7   4   8   9   5  12   8  -3  -6   5  14   0  -2 -(311)
4044 a  -  +  1 -3  0 -5  5  0  8   9  -8   5   0  -3   4  -5   3  -6  -4  -5   6 -13 -15  -9  14 -(337)
4044 b  -  -  3 -1  0 -1  3  8  0   3  -4  -7   0  11   0   9   3 -10   8  -9   2  -7   9 -15   2 -(337)
4045 a  0  1  - -4  0 -4 -3 -7  6   6   2   5  -6 -10   0   6   0   2   5   6   8  11  12  -6 -10 +(809)
4046 a  + -3 -2  + -2 -6  -  7 -8  -9   5   2   0  -8  -7  -3   1  -2 -10  -8  -4 -16  -3  -6  10
4046 b  + -2 -4  +  4 -4  + -6  0  -6  -4  10  -6   0   4  14  -6  12   4   8  -2   0  10  10  -6
4046 c  + -1 -2  -  2  2  - -3  0   3  -5   2   0   0   7  -7   3   6 -14  16  -4   0   7  10  18
4046 d  +  0  2  -  2  0  + -2  8   0  -8   4   6   4   8  -6  10 -10   8  -4  10   4  -6  -6  14
4046 e  +  1  2  + -2  2  + -3  0  -3   5  -2   0   0   7  -7   3  -6 -14 -16   4   0   7  10 -18
4046 f  +  2  0  +  0 -4  +  2  0   6   4  -2  -6   8 -12   6  -6  -8  -4   0  -2  -8  -6  -6  10
4046 g  +  3  2  -  2 -6  +  7  8   9  -5  -2   0  -8  -7  -3   1   2 -10   8   4  16  -3  -6 -10
4046 h  - -3 -1  -  0  1  -  4  3   6  -6 -12   6  12 -10   4   4 -13   0  15   8  -8 -15  -2  -2
4046 i  - -2  0  -  2 -2  +  0 -4  -4   0  -8   2   0   0   2   4  12  -8 -12  14 -12   4  -6  -6
4046 j  - -1 -3  +  0  5  + -4 -3  -6  -2   4  -6  -4   6 -12  12   1   8   9  16  -8  -3   6  10
4046 k  - -1  0  +  4 -2  - -3  4  -5   3   2  -8  -6  -9   5  -5  12   4   6 -14  -6  -5 -12  -6
4046 l  - -1  4  +  0 -2  +  3  4   1  -9 -10   8  10  13   9   5   8   8   2   2   6  -3  -8 -18
4046 m  -  0 -2  +  0 -2  +  4  0   6   0   6   6 -12   8  -2   4  -2  12   0  -2   8  12  10  14
4046 n  -  0  0  +  0  2  + -4  8   8   8  -8   8   4  -8  10  12   0  -4  -8   8   8   4   6   8
4046 o  -  0  0  -  0  2  + -4 -8  -8  -8   8  -8   4  -8  10  12   0  -4   8  -8  -8   4   6  -8
4046 p  -  1 -4  -  0 -2  -  3 -4  -1   9  10  -8  10  13   9   5  -8   8  -2  -2  -6  -3  -8  18
4046 q  -  1  0  - -4 -2  + -3 -4   5  -3  -2   8  -6  -9   5  -5 -12   4  -6  14   6  -5 -12   6
4046 r  -  1  3  -  0  5  - -4  3   6   2  -4   6  -4   6 -12  12  -1   8  -9 -16   8  -3   6 -10
4046 s  -  2  4  +  6 -2  +  0  4  -8   0  -4   2  -8  -8  -6  -4   8 -16  -4 -10  12  12  10  -6
4046 t  -  3  1  +  0  1  +  4 -3  -6   6  12  -6  12 -10   4   4  13   0 -15  -8   8 -15  -2   2
4047 a -1  - -2 -4  4  6  6  + -8 -10   4   6  -2  -4   8  -6  12 -10   8   +  -6   8  -4  10   2
4047 b  1  -  2 -4  2  0  0  +  2  -2  -2  -6 -10  -4  -2   6   0 -10 -10   -  -6  -4  16   2 -16
4048 a  + -2 -3 -3  - -5 -1  6  -   7   7  -1  -6   4  -7   2   6   4   5  -3  -4  -7  -8  10  -2
4048 b  - -1 -4 -2  +  3 -2  6  -  -7  11   8  -9   4   7   2 -12 -14  -8  15   5 -10  -6   4  14
4048 c  - -1  0  4  -  5 -6 -2  +  -9  -5 -10  -3  10   3   0 -12  -4  -2   3  11  -8   0   6   8
4048 d  - -1  4 -2  -  3  6  6  -  -7  -5  -8   7  -4   7  -6   4  10   8  -1 -11  -2  -6  12  14
4048 e  -  0 -3 -3  -  5  5  2  +   9  -7   3  -8 -10   7  10 -12   6   3   7  -8   5 -14   8  -8
4048 f  -  0 -3  3  - -1 -1  2  +   3   5   3   4   2  -5 -14   0  -6  -9  -5  -8  11  -2  -4  -8
4048 g  -  0 -1 -1  + -7  3  2  +  -3   5   1  -4  10  -5   6   8   2   5  -5  -4   7   6   4  16
4048 h  -  0  2 -4  +  2  0 -4  +   6   8  -2   2   4   4   6  -4  -4  -4  -8  14  16   0  10  -2
4048 i  +  1  0  0  -  1  2 -6  -  -5   1   2  -3  10  -7  -4 -12  -8  14   9 -13  -4   4  10   4
4048 j  -  2 -1  1  + -3 -5  6  -  -7  -1   5  -6  -8   1  14  -6  -8   7  -3   8   5 -12 -14 -10
4048 k  -  2  1  1  -  3  3  6  -  -1   7  -5  -2   8   1  -6  10  -8  -7   5   4 -11 -12   6   2
4048 l  -  2  3 -5  + -1 -3 -2  -   3  -5  -7  -6  -8  -3   6   6   8   7   9 -16 -17 -12   6 -10
4050 a  +  +  + -5  0  1  6  5 -9   0  -4  10   3  -8  -3   3  -9   8   4  -6  -2   2   6  -6  16
4050 b  +  +  - -4  3 -4 -3 -4 -6  -6   8   8  -6  -1  12   0  -9   8  -4  -6  14   8  -9  -9  -7
4050 c  +  +  + -2 -3 -2  3 -1  6   6  -4   4   9   1   6 -12   3   8  -5 -12 -11  -4 -12   6  -5
4050 d  +  +  + -2  0  4  6 -7  0  -6 -10  -2   9   1  -6  12  -9  -4  13   6   1   2  -9  15 -17
4050 e  +  +  - -1 -4 -3  8 -3  5   0  -2   2  -7 -10   7  -3   1 -10  16  12   2  12   8  14  -8
4050 f  +  +  - -1  0 -4 -3 -4  0   6  -4  -4   9   2   3  -6   0  14  14  12  -1  -1  18   3  -7
4050 g  +  -  - -1  2 -6  2  6 -1  -9  -2   2  11  -4   7   0   4  -7 -11   6  -4 -12  11  -1  -8
4050 h  +  +  - -1  6  2  3  2  0   0   8   2   3 -10  -3  12   6 -10  -4  12 -13 -13 -12   9  17
4050 i  +  +  +  1 -6 -2  3  2  0   0   8  -2  -3  10  -3  12  -6 -10   4 -12  13 -13 -12  -9 -17
4050 j  +  +  -  1 -2  6  2  6 -1   9  -2  -2 -11   4   7   0  -4  -7  11  -6   4 -12  11   1   8
4050 k  +  +  +  1  0 -5 -6  5  3   0   8  -2  -3   4   9  -9 -15  -4   4  -6 -14  14  -6 -18  16
4050 l  +  +  +  1  0  4 -3 -4  0  -6  -4   4  -9  -2   3  -6   0  14 -14 -12   1  -1  18  -3   7
4050 m  +  +  -  1  4  3  8 -3  5   0  -2  -2   7  10   7  -3  -1 -10 -16 -12  -2  12   8 -14   8
