11 0.000321865 0.00127101 0.253236
12 0.000821829 0.000839949 0.978427
13 0.000169992 0.000546932 0.31081
14 0.00023818 0.0010829 0.219946
15 0.000141859 0.000890017 0.159389
16 0.000272989 0.000746012 0.365931
17 0.000270128 0.000696898 0.387615
18 0.000775099 0.000775099 1
19 0.000246048 0.000636101 0.386806
20 0.000556946 0.00065279 0.853178
21 0.000419855 0.000782967 0.536236
22 0.00213599 0.00192499 1.10961
23 9.48906e-05 0.000422955 0.224352
24 0.00211096 0.00244188 0.864481
25 9.70364e-05 0.000634909 0.152835
26 0.00232291 0.00201607 1.1522
27 0.000324011 0.000684977 0.473025
28 0.00215197 0.001647 1.3066
29 0.000219107 0.000324965 0.674248
30 0.00353718 0.00469208 0.753862
31 0.000228882 0.000592232 0.386474
32 0.00230193 0.0020299 1.13401
33 0.00110602 0.00159192 0.694771
34 0.00229502 0.0024538 0.935292
35 0.000556946 0.00131798 0.422575
36 0.00339699 0.00243092 1.39741
37 0.0002141 0.00104594 0.204696
38 0.00260305 0.00218391 1.19192
39 0.00118208 0.00135088 0.875044
40 0.00259805 0.00225282 1.15324
41 9.67979e-05 0.000446081 0.216996
42 0.00404596 0.00374007 1.08179
43 0.000396013 0.000604868 0.65471
44 0.00265503 0.00188017 1.41212
45 0.00112486 0.00153708 0.731816
46 0.00194383 0.00199819 0.972795
47 0.000298977 0.000509024 0.587353
48 0.003865 0.00343108 1.12647
49 0.000298023 0.00089407 0.333333
50 0.00242901 0.00250101 0.971212
51 0.00121307 0.00182295 0.665443
52 0.00338197 0.00289488 1.16826
53 0.000494957 0.000622034 0.795707
54 0.00299311 0.00340104 0.880057
55 0.000746012 0.00120997 0.616554
56 0.00265408 0.00206089 1.28783
57 0.00197196 0.0018611 1.05957
58 0.00229812 0.00220895 1.04037
59 0.000209093 0.00062418 0.334988
60 0.00619102 0.00425386 1.45539
61 0.000460863 0.00111294 0.414095
62 0.00201297 0.00199795 1.00752
63 0.00149512 0.00135899 1.10017
64 0.00257802 0.00196791 1.31003
65 0.0011909 0.00142694 0.834583
66 0.00617099 0.00473785 1.30249
67 0.00057888 0.00111508 0.519138
68 0.00351 0.003093 1.13482
69 0.00177288 0.00198197 0.894504
70 0.00381899 0.00276613 1.38063
71 0.000437021 0.000688076 0.635135
72 0.00545907 0.00355601 1.53517
73 0.000545025 0.00113416 0.480554
74 0.00220799 0.00236201 0.934793
75 0.00190687 0.00207591 0.918571
76 0.00394297 0.00394797 0.998734
77 0.00121093 0.00155902 0.776725
78 0.0182371 0.00435996 4.18286
79 0.00074482 0.000823021 0.904983
80 0.0220211 0.00307012 7.17272
81 0.00158215 0.00108695 1.45559
82 0.00318885 0.00239515 1.33138
83 0.000771046 0.00112104 0.687795
84 0.0048182 0.0072031 0.668906
85 0.000823021 0.00127816 0.643911
86 0.00313592 0.00236201 1.32765
87 0.00150013 0.00129199 1.1611
88 0.00431991 0.00340199 1.26982
89 0.000966072 0.00134993 0.715646
90 0.00487614 0.00520611 0.936619
91 0.00107622 0.00155115 0.693821
92 0.00296593 0.00267601 1.10834
93 0.00132108 0.00127697 1.03454
94 0.00317097 0.00255203 1.24253
95 0.00100589 0.000989914 1.01614
96 0.00471902 0.00504494 0.935397
97 0.000544071 0.000814915 0.667641
98 0.00279403 0.00274801 1.01675
99 0.0025239 0.00331807 0.760653
100 0.00384712 0.00318408 1.20824
101 0.00098896 0.00141191 0.700441
102 0.00767398 0.0274069 0.280002
103 0.000663996 0.000702143 0.945671
104 0.00452089 0.00330901 1.36624
105 0.00251698 0.00212693 1.18339
106 0.00259089 0.00393987 0.657608
107 0.000695944 0.00120306 0.578478
108 0.00814295 0.029742 0.273786
109 0.00088191 0.000844955 1.04374
110 0.00533605 0.00453019 1.17789
111 0.00199103 0.00222921 0.893155
112 0.00582123 0.00503993 1.15502
113 0.00104904 0.000847101 1.23839
114 0.00511694 0.048558 0.105378
115 0.00174809 0.00131416 1.3302
116 0.00379801 0.027447 0.138376
117 0.00170016 0.00239801 0.708988
118 0.00339913 0.027174 0.125088
119 0.000923872 0.00162387 0.568932
120 0.00701809 0.0325811 0.215404
121 0.00112295 0.00124002 0.90559
122 0.00272799 0.00329494 0.827933
123 0.00267982 0.00215697 1.2424
124 0.00373507 0.00393915 0.948192
125 0.000828028 0.000795126 1.04138
126 0.00671506 0.0238049 0.282087
127 0.000492096 0.00149798 0.328506
128 0.00313902 0.0350039 0.0896763
129 0.001894 0.00380111 0.498276
130 0.00414395 0.012358 0.335325
131 0.000524998 0.00188923 0.27789
132 0.00572014 0.0301991 0.189414
133 0.000915051 0.00171113 0.534764
134 0.00236392 0.036895 0.0640716
135 0.0028131 0.00416589 0.67527
136 0.00341415 0.00575495 0.593255
137 0.000535011 0.00153017 0.349642
138 0.00667405 0.02615 0.255222
139 0.000486851 0.000980854 0.496354
140 0.00670815 0.00679898 0.986641
141 0.00253487 0.00411582 0.615885
142 0.00562096 0.025064 0.224264
143 0.00128102 0.00282907 0.452806
144 0.00614786 0.006814 0.90224
145 0.00133896 0.00144577 0.926122
146 0.00277591 0.00365806 0.758848
147 0.00404596 0.00321698 1.25769
148 0.00552607 0.00462103 1.19585
149 0.000452995 0.00101995 0.444135
150 0.00829196 0.0141599 0.585595
151 0.000969887 0.000936031 1.03617
152 0.00395203 0.0349338 0.113129
153 0.00443792 0.00290513 1.52761
154 0.00533891 0.00543714 0.981934
155 0.00305891 0.00195599 1.56387
156 0.00678515 0.00667596 1.01636
157 0.000411987 0.00143003 0.288097
158 0.00384688 0.0289359 0.132945
