11 0.000321865 0.00127101
12 0.000821829 0.000839949
13 0.000169992 0.000546932
14 0.00023818 0.0010829
15 0.000141859 0.000890017
16 0.000272989 0.000746012
17 0.000270128 0.000696898
18 0.000775099 0.000775099
19 0.000246048 0.000636101
20 0.000556946 0.00065279
21 0.000419855 0.000782967
22 0.00213599 0.00192499
23 9.48906e-05 0.000422955
24 0.00211096 0.00244188
25 9.70364e-05 0.000634909
26 0.00232291 0.00201607
27 0.000324011 0.000684977
28 0.00215197 0.001647
29 0.000219107 0.000324965
30 0.00353718 0.00469208
31 0.000228882 0.000592232
32 0.00230193 0.0020299
33 0.00110602 0.00159192
34 0.00229502 0.0024538
35 0.000556946 0.00131798
36 0.00339699 0.00243092
37 0.0002141 0.00104594
38 0.00260305 0.00218391
39 0.00118208 0.00135088
40 0.00259805 0.00225282
41 9.67979e-05 0.000446081
42 0.00404596 0.00374007
43 0.000396013 0.000604868
44 0.00265503 0.00188017
45 0.00112486 0.00153708
46 0.00194383 0.00199819
47 0.000298977 0.000509024
48 0.003865 0.00343108
49 0.000298023 0.00089407
50 0.00242901 0.00250101
51 0.00121307 0.00182295
52 0.00338197 0.00289488
53 0.000494957 0.000622034
54 0.00299311 0.00340104
55 0.000746012 0.00120997
56 0.00265408 0.00206089
57 0.00197196 0.0018611
58 0.00229812 0.00220895
59 0.000209093 0.00062418
60 0.00619102 0.00425386
61 0.000460863 0.00111294
62 0.00201297 0.00199795
63 0.00149512 0.00135899
64 0.00257802 0.00196791
65 0.0011909 0.00142694
66 0.00617099 0.00473785
67 0.00057888 0.00111508
68 0.00351 0.003093
69 0.00177288 0.00198197
70 0.00381899 0.00276613
71 0.000437021 0.000688076
72 0.00545907 0.00355601
73 0.000545025 0.00113416
74 0.00220799 0.00236201
75 0.00190687 0.00207591
76 0.00394297 0.00394797
77 0.00121093 0.00155902
78 0.0182371 0.00435996
79 0.00074482 0.000823021
80 0.0220211 0.00307012
81 0.00158215 0.00108695
82 0.00318885 0.00239515
83 0.000771046 0.00112104
84 0.0048182 0.0072031
85 0.000823021 0.00127816
86 0.00313592 0.00236201
87 0.00150013 0.00129199
88 0.00431991 0.00340199
89 0.000966072 0.00134993
90 0.00487614 0.00520611
91 0.00107622 0.00155115
92 0.00296593 0.00267601
93 0.00132108 0.00127697
94 0.00317097 0.00255203
95 0.00100589 0.000989914
96 0.00471902 0.00504494
97 0.000544071 0.000814915
98 0.00279403 0.00274801
99 0.0025239 0.00331807
100 0.00384712 0.00318408
101 0.00098896 0.00141191
102 0.00767398 0.0274069
103 0.000663996 0.000702143
104 0.00452089 0.00330901
105 0.00251698 0.00212693
106 0.00259089 0.00393987
107 0.000695944 0.00120306
108 0.00814295 0.029742
109 0.00088191 0.000844955
110 0.00533605 0.00453019
111 0.00199103 0.00222921
