1 4253.56
2 3582.56
3 2544.45
4 1919.31
5 1577.25
6 1329.78
7 1203.19
8 1063.37
9 976.329
10 959.633
11 901.537
12 851.002
13 831.282
14 773.633
15 759.215
16 660.696
17 703.902
18 684.802
19 676.416
20 705.225
21 680.688
22 605.437
23 661.254
24 660.765
25 692.522
26 633.962
27 555.967
28 651.408
29 579.848
30 538.595
31 569.872
32 566.614
33 558.444
34 565.87
35 614.273
36 590.62
37 552.255
38 560.232
39 565.379
40 561.959
41 625.319
42 540.651
43 576.117
44 552.668
45 605.316
46 532.283
47 547.738
48 610.171
49 545.166
50 534.678
51 552.815
52 544.442
53 508.989
54 550.791
55 524.06
56 519.041
57 540.267
58 527.044
59 527.801
60 526.069
61 533.681
62 507.977
63 517.491
64 510.117
