Level 50000 createfromscratch (322.541 seconds)	
Level 50020 createfromscratch (309.961 seconds)	
Level 50031 createfromscratch (158.282 seconds)	
Level 50036 createfromscratch (248.063 seconds)	
Level 50055 createfromscratch (216.622 seconds)	
Level 50056 createfromscratch (186.173 seconds)	
Level 50061 createfromscratch (185.638 seconds)	
Level 50065 createfromscratch (138.688 seconds)	
Level 50092 createfromscratch (255.13 seconds)	
Level 50096 createfromscratch (223.548 seconds)	
Level 50104 createfromscratch (189.143 seconds)	
Level 50115 createfromscratch (239.145 seconds)	
Level 50116 createfromscratch (263.83 seconds)	
Level 50120 createfromscratch (435.029 seconds)	
Level 50127 createfromscratch (259.642 seconds)	
Level 50128 createfromscratch (237.456 seconds)	
Level 50132 createfromscratch (196.274 seconds)	
Level 50140 createfromscratch (323.649 seconds)	
Level 50141 createfromscratch (137.455 seconds)	
Level 50150 createfromscratch (358.37 seconds)	
Level 50180 createfromscratch (351.743 seconds)	
Level 50204 createfromscratch (327.974 seconds)	
Level 50224 createfromscratch (218.35 seconds)	
Level 50235 createfromscratch (224.598 seconds)	
Level 50248 createfromscratch (228.208 seconds)	
Level 50252 createfromscratch (205.557 seconds)	
Level 50253 createfromscratch (164.329 seconds)	
Level 50254 createfromscratch (187.898 seconds)	
Level 50255 createfromscratch (126.173 seconds)	
Level 50256 createfromscratch (220.292 seconds)	
Level 50257 createfromscratch (65.3259 seconds)	
Level 50258 createfromscratch (203.183 seconds)	
Level 50259 createfromscratch (142.45 seconds)	
Level 50260 createfromscratch (397.076 seconds)	
Level 50261 createfromscratch (65.316 seconds)	
Level 50263 createfromscratch (53.2909 seconds)	
Level 50264 createfromscratch (204.911 seconds)	
Level 50265 createfromscratch (182.517 seconds)	
Level 50266 createfromscratch (190.575 seconds)	
Level 50267 createfromscratch (97.5845 seconds)	
Level 50268 createfromscratch (207.915 seconds)	
Level 50269 createfromscratch (66.6834 seconds)	
Level 50270 createfromscratch (347.339 seconds)	
Level 50271 createfromscratch (152.041 seconds)	
Level 50272 createfromscratch (206.997 seconds)	
Level 50273 createfromscratch (54.488 seconds)	
Level 50275 createfromscratch (95.8737 seconds)	
Level 50276 createfromscratch (201.208 seconds)	
Level 50277 createfromscratch (121.596 seconds)	
Level 50278 createfromscratch (195.764 seconds)	
Level 50279 createfromscratch (79.4537 seconds)	
Level 50280 createfromscratch (183.492 seconds)	
Level 50281 createfromscratch (107.403 seconds)	
Level 50282 createfromscratch (193.337 seconds)	
Level 50283 createfromscratch (144.062 seconds)	
Level 50284 createfromscratch (220.484 seconds)	
Level 50285 createfromscratch (108.705 seconds)	
Level 50286 createfromscratch (270.072 seconds)	
Level 50287 createfromscratch (57.6029 seconds)	
Level 50288 createfromscratch (286.585 seconds)	
Level 50289 createfromscratch (120.939 seconds)	
Level 50290 createfromscratch (297.68 seconds)	
Level 50291 createfromscratch (72.9528 seconds)	
Level 50292 createfromscratch (269.486 seconds)	
Level 50293 createfromscratch (67.8047 seconds)	
Level 50294 createfromscratch (193.558 seconds)	
Level 50295 createfromscratch (275.64 seconds)	
Level 50296 createfromscratch (190.117 seconds)	
Level 50297 createfromscratch (80.3605 seconds)	
Level 50298 createfromscratch (215.953 seconds)	
Level 50299 createfromscratch (76.3588 seconds)	
Level 50300 createfromscratch (312.994 seconds)	
Level 50301 createfromscratch (192.609 seconds)	
Level 50302 createfromscratch (246.25 seconds)	
Level 50303 createfromscratch (89.2635 seconds)	
Level 50304 createfromscratch (333.476 seconds)	
Level 50305 createfromscratch (98.1019 seconds)	
Level 50306 createfromscratch (194.96 seconds)	
Level 50307 createfromscratch (138.349 seconds)	
Level 50308 createfromscratch (199.311 seconds)	
Level 50309 createfromscratch (76.9201 seconds)	
Level 50311 createfromscratch (71.2071 seconds)	
Level 50312 createfromscratch (209.236 seconds)	
Level 50313 createfromscratch (147.855 seconds)	
Level 50314 createfromscratch (213.356 seconds)	
Level 50315 createfromscratch (128.975 seconds)	
Level 50316 createfromscratch (273.615 seconds)	
Level 50317 createfromscratch (70.5791 seconds)	
Level 50318 createfromscratch (189.087 seconds)	
Level 50319 createfromscratch (114.774 seconds)	
Level 50320 createfromscratch (461.935 seconds)	
Level 50321 createfromscratch (69.0716 seconds)	
