Level 50000 createfromscratch (46.4991 seconds)	
Level 50001 createfromscratch (51.7989 seconds)	
Level 50002 createfromscratch (35.3104 seconds)	
Level 50003 createfromscratch (25.5405 seconds)	
Level 50004 createfromscratch (39.3597 seconds)	
Level 50005 createfromscratch (33.2783 seconds)	
Level 50006 createfromscratch (40.5309 seconds)	
Level 50007 createfromscratch (47.3765 seconds)	
Level 50008 createfromscratch (38.5474 seconds)	
Level 50009 createfromscratch (23.7709 seconds)	
Level 50010 createfromscratch (66.0618 seconds)	
Level 50011 createfromscratch (28.5302 seconds)	
Level 50012 createfromscratch (38.2245 seconds)	
Level 50013 createfromscratch (50.2121 seconds)	
Level 50014 createfromscratch (36.7429 seconds)	
Level 50015 createfromscratch (56.841 seconds)	
Level 50016 createfromscratch (44.8218 seconds)	
Level 50017 createfromscratch (32.2152 seconds)	
Level 50018 createfromscratch (35.001 seconds)	
Level 50019 createfromscratch (49.1306 seconds)	
Level 50020 createfromscratch (36.9476 seconds)	
Level 50021 createfromscratch (24.7328 seconds)	
Level 50022 createfromscratch (53.8073 seconds)	
Level 50023 createfromscratch (18.5608 seconds)	
Level 50024 createfromscratch (36.4014 seconds)	
Level 50025 createfromscratch (105.267 seconds)	
Level 50026 createfromscratch (48.7045 seconds)	
Level 50027 createfromscratch (24.9386 seconds)	
Level 50028 createfromscratch (37.9118 seconds)	
Level 50029 createfromscratch (30.3087 seconds)	
Level 50030 createfromscratch (53.7749 seconds)	
Level 50031 createfromscratch (48.0171 seconds)	
Level 50032 createfromscratch (31.7206 seconds)	
Level 50033 createfromscratch (19.1644 seconds)	
Level 50034 createfromscratch (44.6982 seconds)	
Level 50035 createfromscratch (32.6701 seconds)	
Level 50036 createfromscratch (34.0523 seconds)	
Level 50037 createfromscratch (46.0647 seconds)	
Level 50038 createfromscratch (34.5686 seconds)	
Level 50039 createfromscratch (27.3904 seconds)	
Level 50040 createfromscratch (47.2557 seconds)	
Level 50041 createfromscratch (26.9915 seconds)	
Level 50042 createfromscratch (34.3658 seconds)	
Level 50043 createfromscratch (47.3635 seconds)	
Level 50044 createfromscratch (36.3462 seconds)	
Level 50045 createfromscratch (32.9869 seconds)	
Level 50046 createfromscratch (48.251 seconds)	
Level 50047 createfromscratch (19.6714 seconds)	
Level 50048 createfromscratch (68.2309 seconds)	
Level 50049 createfromscratch (46.2787 seconds)	
Level 50050 createfromscratch (113.921 seconds)	
Level 50051 createfromscratch (25.6736 seconds)	
Level 50052 createfromscratch (32.1822 seconds)	
Level 50053 createfromscratch (20.1581 seconds)	
Level 50054 createfromscratch (36.8545 seconds)	
Level 50055 createfromscratch (63.7216 seconds)	
Level 50056 createfromscratch (26.8541 seconds)	
Level 50057 createfromscratch (29.7673 seconds)	
Level 50058 createfromscratch (100.939 seconds)	
Level 50059 createfromscratch (24.5922 seconds)	
Level 50060 createfromscratch (39.3488 seconds)	
Level 50061 createfromscratch (51.9024 seconds)	
Level 50062 createfromscratch (49.1027 seconds)	
Level 50063 createfromscratch (24.0951 seconds)	
Level 50064 createfromscratch (51.6318 seconds)	
Level 50065 createfromscratch (38.6476 seconds)	
Level 50066 createfromscratch (50.3951 seconds)	
Level 50067 createfromscratch (38.749 seconds)	
Level 50068 createfromscratch (35.9291 seconds)	
Level 50069 createfromscratch (24.6386 seconds)	
Level 50070 createfromscratch (53.1177 seconds)	
Level 50071 createfromscratch (31.4982 seconds)	
Level 50072 createfromscratch (32.443 seconds)	
Level 50073 createfromscratch (42.5271 seconds)	
Level 50074 createfromscratch (48.3696 seconds)	
Level 50075 createfromscratch (32.3813 seconds)	
Level 50076 createfromscratch (41.4209 seconds)	
Level 50077 createfromscratch (19.8623 seconds)	
Level 50078 createfromscratch (48.5187 seconds)	
Level 50079 createfromscratch (44.9885 seconds)	
Level 50080 createfromscratch (46.9065 seconds)	
Level 50081 createfromscratch (25.0015 seconds)	
Level 50082 createfromscratch (47.6356 seconds)	
Level 50083 createfromscratch (25.0436 seconds)	
Level 50084 createfromscratch (27.9559 seconds)	
Level 50085 createfromscratch (132.992 seconds)	
Level 50086 createfromscratch (34.7084 seconds)	
Level 50087 createfromscratch (18.995 seconds)	
Level 50088 createfromscratch (40.9504 seconds)	
Level 50089 createfromscratch (23.6294 seconds)	
Level 50090 createfromscratch (52.5639 seconds)	
Level 50091 createfromscratch (46.476 seconds)	
Level 50092 createfromscratch (39.3345 seconds)	
Level 50093 createfromscratch (19.2057 seconds)	
Level 50094 createfromscratch (66.2373 seconds)	
Level 50095 createfromscratch (38.8775 seconds)	
Level 50096 createfromscratch (28.2836 seconds)	
Level 50097 createfromscratch (45.9935 seconds)	
Level 50098 createfromscratch (38.7493 seconds)	
Level 50099 createfromscratch (36.186 seconds)	
Level 50100 createfromscratch (50.5003 seconds)	
Level 50101 createfromscratch (24.9269 seconds)	
Level 50102 createfromscratch (32.1045 seconds)	
