50000 117.317
50001 68.0852
50002 77.7641
50003 32.6306
50004 91.4035
50005 41.6797
50006 88.4831
50007 63.9783
50008 115.229
50009 32.4832
50010 100.942
50011 35.9974
50012 81.0907
50013 66.5075
50014 85.7583
50015 75.0635
50016 90.4053
50017 46.0807
50018 75.8284
50019 63.1761
50020 100.902
50021 30.6318
50022 119.189
50023 23.1394
50024 91.3214
50025 145.863
50026 101.912
50027 29.7982
50028 93.4588
50029 40.5353
50030 118.433
50031 56.6178
50032 86.9913
50033 45.0443
50034 85.7749
50035 41.3004
50036 87.2005
50037 60.7662
50038 77.7787
50039 33.8281
50040 105.046
50041 34.9402
50042 73.5925
50043 59.3378
50044 79.8338
50045 40.7422
50046 98.3204
50047 26.1276
50048 154.262
50049 56.4496
50050 331.071
50051 31.0104
50052 80.9935
50053 27.0483
50054 84.6583
50055 77.3314
50056 66.8587
50057 38.9153
50058 168.846
50059 29.4184
50060 100.908
50061 66.2557
50062 88.9201
50063 31.7596
50064 125.236
50065 47.1009
50066 95.0664
50067 54.1585
50068 79.3258
50069 31.9748
50070 102.753
50071 42.1444
50072 83.7328
50073 56.1244
50074 89.2262
50075 38.8143
50076 101.347
50077 25.4354
50078 109.623
50079 57.9204
50080 121.39
50081 34.6262
50082 98.055
50083 32.3577
50084 75.3536
50085 185.275
50086 78.7268
50087 23.2564
50088 87.815
50089 29.621
50090 114.519
50091 57.0196
50092 89.7887
50093 25.7526
50094 158.764
50095 47.833
50096 73.8477
50097 57.0952
50098 76.5263
50099 40.447
50100 108.093
50101 33.0078
50102 85.4719
50103 60.0646
50104 65.6724
50105 69.2205
50106 116.751
50107 34.075
50108 79.661
50109 56.5896
50110 120.309
50111 30.707
50112 661.72
50113 33.3929
50114 96.2682
50115 84.3168
50116 85.5259
50117 35.0045
50118 133.011
50119 33.8255
50120 142.641
50121 56.0645
50122 85.6916
50123 24.5986
50124 90.7995
50125 42.7012
50126 78.1355
50127 85.9285
50128 82.6287
50129 29.9731
50130 113.711
50131 31.7103
50132 69.3196
50133 56.7065
50134 106.829
50135 40.0242
50136 105.891
50137 29.3731
50138 88.6481
50139 65.0145
50140 110.335
50141 46.436
50142 93.7486
50143 30.1335
50144 71.671
50145 64.7896
50146 94.0819
50147 27.1806
50148 118.253
50149 45.7164
50150 126.733
50151 54.3677
50152 88.5216
50153 23.6847
50154 107.442
50155 52.1771
50156 81.2787
50157 52.4728
50158 82.2287
50159 31.0731
50160 354.002
50161 29.6751
50162 105.572
50163 55.217
50164 80.4927
50165 41.4401
50166 127.441
50167 33.1076
50168 67.0365
50169 68.5878
50170 106.553
50171 37.7068
50172 81.8487
50173 30.7033
50174 90.9291
50175 87.7343
50176 452.551
50177 24.0539
50178 129.86
50179 35.6814
50180 115.865
50181 82.3433
50182 92.999
50183 36.41
50184 127.256
50185 42.3908
50186 83.0614
50187 52.2253
50188 83.5322
50189 32.5539
50190 131.346
50191 27.7509
50192 71.1502
50193 82.8901
50194 89.9921
50195 40.4408
50196 77.8238
50197 37.8909
50198 76.9639
50199 82.8793
50200 113.873
50201 30.2824
50202 123.972
50203 31.0049
50204 113.016
50205 69.2632
50206 86.6724
50207 27.0932
50208 87.5581
50209 42.6495
50210 109.623
50211 63.7784
50212 75.1099
50213 33.9498
50214 125.759
50215 53.721
50216 90.6612
50217 60.1029
50218 104.619
50219 34.9909
50220 326.672
50221 30.3789
50222 106.649
50223 51.4483
50224 72.8763
50225 81.8003
50226 108.367
50227 28.5949
50228 71.8456
50229 50.4548
50230 121.91
50231 29.4986
50232 218.305
50233 30.6192
50234 93.92
50235 78.3754
50236 74.3681
50237 34.7821
50238 126.108
50239 39.8572
50240 132.907
50241 55.0084
50242 92.2438
50243 27.2582
50244 77.6727
50245 43.3206
50246 100.836
50247 60.1797
50248 78.0835
50249 30.4917
50250 161.893
50251 31.3449
50252 52.2751
50253 44.2349
50254 66.0158
50255 32.3746
50256 59.1428
50257 19.7036
50258 60.3239
50259 37.7522
50260 94.9403
50261 21.2569
50262 95.2762
50263 16.3393
50264 52.7012
50265 48.1477
50266 55.5458
50267 25.8402
50268 54.7523
50269 20.656
50270 90.7953
50271 40.5937
50272 58.6876
50273 17.2015
50274 218.723
50275 28.5525
50276 56.9446
50277 38.6531
50278 56.9302
50279 23.954
50280 57.8678
50281 28.727
50282 56.0387
50283 38.0892
50284 55.1249
50285 29.3403
50286 79.0588
50287 17.8489
50288 73.9122
50289 37.8584
50290 77.4166
50291 22.2016
50292 66.6283
50293 20.8523
50294 67.843
50295 68.4219
50296 48.1707
50297 22.2799
50298 66.3616
50299 21.6548
50300 77.7706
50301 61.2572
50302 72.4317
50303 24.0742
50304 110.899
50305 30.2938
50306 68.469
50307 38.1415
50308 56.7945
50309 24.2129
50310 126.887
50311 21.9255
50312 50.0627
50313 38.5744
50314 62.1531
50315 38.5171
50316 73.0287
50317 20.9707
50318 55.1485
50319 35.6053
50320 115.915
50321 21.4234
50322 89.2978
