1 11385.6
2 6186.4
3 4623.71
4 3853.49
5 3248.11
6 3138.2
7 2461.38
8 2485.38
9 2411.39
10 2415.22
11 2501.1
12 2482.31
13 2304.24
14 1804.83
15 1834.08
16 1856.27
17 1826.02
18 1840.16
19 1888.55
20 1821.8
21 1848.74
22 1844.36
23 1858.11
24 1849.79
25 1871.48
26 1861.66
27 1813.42
28 1847.9
29 1827.06
30 1847.97
31 1830.16
32 1862.19
33 1849
34 1839.62
35 1833.99
36 1843.99
37 1818.01
38 1824.75
39 1813.72
40 1866.96
41 1853.73
42 1851.71
43 1818.92
44 1850.89
45 1841.27
46 1801.23
47 1827.75
48 1839.08
49 1832.33
50 1843.33
51 1885.79
52 1839.25
53 1853.48
54 1849.9
55 1818.57
56 1847.37
57 1871.16
58 1826.16
59 1855.87
60 1843.8
61 1837.1
62 1849.98
63 1843.33
64 1818.83
