1 107.474 1
2 61.1673 1.75705
3 47.7246 2.25196
4 43.2593 2.48441
5 32.6905 3.28762
6 31.637 3.3971
7 29.5933 3.6317
8 30.1002 3.57054
9 29.394 3.65632
10 32.6747 3.28921
11 30.5971 3.51256
12 31.6228 3.39862
13 32.6287 3.29385
14 32.6378 3.29293
15 32.576 3.29918
16 32.7562 3.28103
17 32.7151 3.28515
18 32.5551 3.3013
19 32.6503 3.29167
20 32.6997 3.2867
21 32.8549 3.27117
22 33.0099 3.25581
23 32.5947 3.29728
24 32.6394 3.29277
25 32.6637 3.29032
26 32.6968 3.28699
27 32.6591 3.29078
28 32.62 3.29473
29 32.7261 3.28405
30 32.6439 3.29231
31 31.6478 3.39594
32 32.6915 3.28752
33 32.7287 3.28378
34 32.6598 3.29071
35 32.8927 3.26741
36 32.6819 3.28849
37 32.7106 3.2856
38 32.6313 3.29359
39 32.6864 3.28803
40 32.8291 3.27374
41 32.7625 3.2804
42 32.7854 3.27811
43 32.624 3.29432
44 32.8486 3.2718
45 32.7235 3.28431
46 32.6781 3.28887
47 32.6503 3.29167
48 28.8682 3.72292
49 32.7344 3.28321
50 32.6451 3.29219
51 32.5172 3.30514
52 32.6917 3.2875
53 32.6539 3.29131
54 32.6756 3.28912
55 32.5255 3.3043
56 32.5755 3.29923
57 32.6776 3.28892
58 32.6863 3.28804
59 32.6323 3.29349
60 32.5756 3.29922
61 32.8745 3.26922
62 32.6735 3.28933
63 32.6532 3.29138
64 32.6446 3.29224
