Verbose? (0/1) 
Enter first and last N: 
>>> Level 5567 <<< 0 newform(s), 0 eigs on file.
>>> Level 5568 <<< 36 newform(s), 25 eigs on file.
>>> Level 5569 <<< 0 newform(s), 0 eigs on file.
>>> Level 5570 <<< 3 newform(s), 25 eigs on file.
>>> Level 5571 <<< 1 newform(s), 25 eigs on file.
>>> Level 5572 <<< 5 newform(s), 25 eigs on file.
>>> Level 5573 <<< 0 newform(s), 0 eigs on file.
>>> Level 5574 <<< 7 newform(s), 25 eigs on file.
>>> Level 5575 <<< 2 newform(s), 25 eigs on file.
>>> Level 5576 <<< 10 newform(s), 25 eigs on file.
>>> Level 5577 <<< 7 newform(s), 25 eigs on file.
>>> Level 5578 <<< 1 newform(s), 25 eigs on file.
>>> Level 5579 <<< 2 newform(s), 25 eigs on file.
>>> Level 5580 <<< 6 newform(s), 25 eigs on file.
>>> Level 5581 <<< 0 newform(s), 0 eigs on file.
>>> Level 5582 <<< 0 newform(s), 0 eigs on file.
>>> Level 5583 <<< 0 newform(s), 0 eigs on file.
>>> Level 5584 <<< 2 newform(s), 25 eigs on file.
>>> Level 5585 <<< 0 newform(s), 0 eigs on file.
>>> Level 5586 <<< 28 newform(s), 25 eigs on file.
>>> Level 5587 <<< 1 newform(s), 25 eigs on file.
>>> Level 5588 <<< 4 newform(s), 25 eigs on file.
>>> Level 5589 <<< 6 newform(s), 25 eigs on file.
>>> Level 5590 <<< 8 newform(s), 25 eigs on file.
>>> Level 5591 <<< 0 newform(s), 0 eigs on file.
>>> Level 5592 <<< 1 newform(s), 25 eigs on file.
>>> Level 5593 <<< 3 newform(s), 25 eigs on file.
>>> Level 5594 <<< 1 newform(s), 25 eigs on file.
>>> Level 5595 <<< 6 newform(s), 25 eigs on file.
>>> Level 5596 <<< 2 newform(s), 25 eigs on file.
>>> Level 5597 <<< 0 newform(s), 0 eigs on file.
>>> Level 5598 <<< 14 newform(s), 25 eigs on file.
>>> Level 5599 <<< 0 newform(s), 0 eigs on file.
>>> Level 5600 <<< 22 newform(s), 25 eigs on file.
>>> Level 5601 <<< 1 newform(s), 25 eigs on file.
>>> Level 5602 <<< 1 newform(s), 25 eigs on file.
>>> Level 5603 <<< 1 newform(s), 25 eigs on file.
>>> Level 5604 <<< 1 newform(s), 25 eigs on file.
>>> Level 5605 <<< 0 newform(s), 0 eigs on file.
>>> Level 5606 <<< 1 newform(s), 25 eigs on file.
>>> Level 5607 <<< 5 newform(s), 25 eigs on file.
>>> Level 5608 <<< 0 newform(s), 0 eigs on file.
>>> Level 5609 <<< 0 newform(s), 0 eigs on file.
>>> Level 5610 <<< 38 newform(s), 25 eigs on file.
>>> Level 5611 <<< 0 newform(s), 0 eigs on file.
>>> Level 5612 <<< 1 newform(s), 25 eigs on file.
>>> Level 5613 <<< 0 newform(s), 0 eigs on file.
>>> Level 5614 <<< 4 newform(s), 25 eigs on file.
>>> Level 5615 <<< 0 newform(s), 0 eigs on file.
>>> Level 5616 <<< 34 newform(s), 25 eigs on file.
>>> Level 5617 <<< 0 newform(s), 0 eigs on file.
>>> Level 5618 <<< 10 newform(s), 25 eigs on file.
>>> Level 5619 <<< 2 newform(s), 25 eigs on file.
>>> Level 5620 <<< 2 newform(s), 25 eigs on file.
>>> Level 5621 <<< 4 newform(s), 25 eigs on file.
>>> Level 5622 <<< 6 newform(s), 25 eigs on file.
>>> Level 5623 <<< 0 newform(s), 0 eigs on file.
>>> Level 5624 <<< 2 newform(s), 25 eigs on file.
>>> Level 5625 <<< 0 newform(s), 0 eigs on file.
>>> Level 5626 <<< 4 newform(s), 25 eigs on file.
>>> Level 5627 <<< 1 newform(s), 25 eigs on file.
>>> Level 5628 <<< 6 newform(s), 25 eigs on file.
>>> Level 5629 <<< 2 newform(s), 25 eigs on file.
>>> Level 5630 <<< 0 newform(s), 0 eigs on file.
>>> Level 5631 <<< 0 newform(s), 0 eigs on file.
>>> Level 5632 <<< 0 newform(s), 0 eigs on file.
>>> Level 5633 <<< 1 newform(s), 25 eigs on file.
>>> Level 5634 <<< 8 newform(s), 25 eigs on file.
>>> Level 5635 <<< 13 newform(s), 25 eigs on file.
>>> Level 5636 <<< 0 newform(s), 0 eigs on file.
>>> Level 5637 <<< 2 newform(s), 25 eigs on file.
>>> Level 5638 <<< 0 newform(s), 0 eigs on file.
>>> Level 5639 <<< 0 newform(s), 0 eigs on file.
>>> Level 5640 <<< 8 newform(s), 25 eigs on file.
>>> Level 5641 <<< 0 newform(s), 0 eigs on file.
>>> Level 5642 <<< 7 newform(s), 25 eigs on file.
>>> Level 5643 <<< 8 newform(s), 25 eigs on file.
>>> Level 5644 <<< 0 newform(s), 0 eigs on file.
>>> Level 5645 <<< 0 newform(s), 0 eigs on file.
>>> Level 5646 <<< 1 newform(s), 25 eigs on file.
>>> Level 5647 <<< 0 newform(s), 0 eigs on file.
>>> Level 5648 <<< 6 newform(s), 25 eigs on file.
>>> Level 5649 <<< 2 newform(s), 25 eigs on file.
>>> Level 5650 <<< 10 newform(s), 25 eigs on file.
>>> Level 5651 <<< 1 newform(s), 25 eigs on file.
>>> Level 5652 <<< 3 newform(s), 25 eigs on file.
>>> Level 5653 <<< 1 newform(s), 25 eigs on file.
>>> Level 5654 <<< 0 newform(s), 0 eigs on file.
>>> Level 5655 <<< 9 newform(s), 25 eigs on file.
>>> Level 5656 <<< 8 newform(s), 25 eigs on file.
>>> Level 5657 <<< 0 newform(s), 0 eigs on file.
>>> Level 5658 <<< 9 newform(s), 25 eigs on file.
>>> Level 5659 <<< 0 newform(s), 0 eigs on file.
>>> Level 5660 <<< 1 newform(s), 25 eigs on file.
>>> Level 5661 <<< 9 newform(s), 25 eigs on file.
>>> Level 5662 <<< 4 newform(s), 25 eigs on file.
>>> Level 5663 <<< 2 newform(s), 25 eigs on file.
>>> Level 5664 <<< 4 newform(s), 25 eigs on file.
>>> Level 5665 <<< 1 newform(s), 25 eigs on file.
>>> Level 5666 <<< 1 newform(s), 25 eigs on file.
>>> Level 5667 <<< 2 newform(s), 25 eigs on file.
>>> Level 5668 <<< 1 newform(s), 25 eigs on file.
>>> Level 5669 <<< 0 newform(s), 0 eigs on file.
>>> Level 5670 <<< 18 newform(s), 25 eigs on file.
>>> Level 5671 <<< 0 newform(s), 0 eigs on file.
>>> Level 5672 <<< 2 newform(s), 25 eigs on file.
>>> Level 5673 <<< 4 newform(s), 25 eigs on file.
>>> Level 5674 <<< 0 newform(s), 0 eigs on file.
>>> Level 5675 <<< 5 newform(s), 25 eigs on file.
>>> Level 5676 <<< 10 newform(s), 25 eigs on file.
>>> Level 5677 <<< 6 newform(s), 25 eigs on file.
>>> Level 5678 <<< 5 newform(s), 25 eigs on file.
>>> Level 5679 <<< 2 newform(s), 25 eigs on file.
>>> Level 5680 <<< 12 newform(s), 25 eigs on file.
>>> Level 5681 <<< 5 newform(s), 25 eigs on file.
>>> Level 5682 <<< 5 newform(s), 25 eigs on file.
>>> Level 5683 <<< 0 newform(s), 0 eigs on file.
>>> Level 5684 <<< 11 newform(s), 25 eigs on file.
>>> Level 5685 <<< 3 newform(s), 25 eigs on file.
>>> Level 5686 <<< 0 newform(s), 0 eigs on file.
>>> Level 5687 <<< 3 newform(s), 25 eigs on file.
>>> Level 5688 <<< 5 newform(s), 25 eigs on file.
>>> Level 5689 <<< 1 newform(s), 25 eigs on file.
>>> Level 5690 <<< 3 newform(s), 25 eigs on file.
>>> Level 5691 <<< 7 newform(s), 25 eigs on file.
>>> Level 5692 <<< 2 newform(s), 25 eigs on file.
>>> Level 5693 <<< 0 newform(s), 0 eigs on file.
>>> Level 5694 <<< 6 newform(s), 25 eigs on file.
>>> Level 5695 <<< 1 newform(s), 25 eigs on file.
>>> Level 5696 <<< 16 newform(s), 25 eigs on file.
>>> Level 5697 <<< 2 newform(s), 25 eigs on file.
>>> Level 5698 <<< 4 newform(s), 25 eigs on file.
>>> Level 5699 <<< 2 newform(s), 25 eigs on file.
>>> Level 5700 <<< 18 newform(s), 25 eigs on file.
>>> Level 5701 <<< 0 newform(s), 0 eigs on file.
>>> Level 5702 <<< 0 newform(s), 0 eigs on file.
>>> Level 5703 <<< 3 newform(s), 25 eigs on file.
>>> Level 5704 <<< 2 newform(s), 25 eigs on file.
>>> Level 5705 <<< 0 newform(s), 0 eigs on file.
>>> Level 5706 <<< 1 newform(s), 25 eigs on file.
>>> Level 5707 <<< 1 newform(s), 25 eigs on file.
>>> Level 5708 <<< 1 newform(s), 25 eigs on file.
>>> Level 5709 <<< 7 newform(s), 25 eigs on file.
>>> Level 5710 <<< 1 newform(s), 25 eigs on file.
>>> Level 5711 <<< 0 newform(s), 0 eigs on file.
>>> Level 5712 <<< 28 newform(s), 25 eigs on file.
>>> Level 5713 <<< 0 newform(s), 0 eigs on file.
>>> Level 5714 <<< 1 newform(s), 25 eigs on file.
>>> Level 5715 <<< 5 newform(s), 25 eigs on file.
>>> Level 5716 <<< 0 newform(s), 0 eigs on file.
>>> Level 5717 <<< 1 newform(s), 25 eigs on file.
>>> Level 5718 <<< 2 newform(s), 25 eigs on file.
>>> Level 5719 <<< 1 newform(s), 25 eigs on file.
>>> Level 5720 <<< 7 newform(s), 25 eigs on file.
>>> Level 5721 <<< 1 newform(s), 25 eigs on file.
>>> Level 5722 <<< 3 newform(s), 25 eigs on file.
>>> Level 5723 <<< 1 newform(s), 25 eigs on file.
>>> Level 5724 <<< 10 newform(s), 25 eigs on file.
>>> Level 5725 <<< 2 newform(s), 25 eigs on file.
>>> Level 5726 <<< 1 newform(s), 25 eigs on file.
>>> Level 5727 <<< 9 newform(s), 25 eigs on file.
>>> Level 5728 <<< 2 newform(s), 25 eigs on file.
>>> Level 5729 <<< 0 newform(s), 0 eigs on file.
>>> Level 5730 <<< 18 newform(s), 25 eigs on file.
>>> Level 5731 <<< 1 newform(s), 25 eigs on file.
>>> Level 5732 <<< 1 newform(s), 25 eigs on file.
>>> Level 5733 <<< 13 newform(s), 25 eigs on file.
>>> Level 5734 <<< 3 newform(s), 25 eigs on file.
>>> Level 5735 <<< 2 newform(s), 25 eigs on file.
>>> Level 5736 <<< 10 newform(s), 25 eigs on file.
>>> Level 5737 <<< 0 newform(s), 0 eigs on file.
>>> Level 5738 <<< 2 newform(s), 25 eigs on file.
>>> Level 5739 <<< 1 newform(s), 25 eigs on file.
>>> Level 5740 <<< 4 newform(s), 25 eigs on file.
>>> Level 5741 <<< 1 newform(s), 25 eigs on file.
>>> Level 5742 <<< 25 newform(s), 25 eigs on file.
>>> Level 5743 <<< 0 newform(s), 0 eigs on file.
>>> Level 5744 <<< 6 newform(s), 25 eigs on file.
>>> Level 5745 <<< 1 newform(s), 25 eigs on file.
>>> Level 5746 <<< 10 newform(s), 25 eigs on file.
>>> Level 5747 <<< 1 newform(s), 25 eigs on file.
>>> Level 5748 <<< 2 newform(s), 25 eigs on file.
>>> Level 5749 <<< 0 newform(s), 0 eigs on file.
>>> Level 5750 <<< 0 newform(s), 0 eigs on file.
>>> Level 5751 <<< 0 newform(s), 0 eigs on file.
>>> Level 5752 <<< 0 newform(s), 0 eigs on file.
>>> Level 5753 <<< 3 newform(s), 25 eigs on file.
>>> Level 5754 <<< 9 newform(s), 25 eigs on file.
>>> Level 5755 <<< 2 newform(s), 25 eigs on file.
>>> Level 5756 <<< 0 newform(s), 0 eigs on file.
>>> Level 5757 <<< 7 newform(s), 25 eigs on file.
>>> Level 5758 <<< 1 newform(s), 25 eigs on file.
>>> Level 5759 <<< 0 newform(s), 0 eigs on file.
>>> Level 5760 <<< 48 newform(s), 25 eigs on file.
>>> Level 5761 <<< 0 newform(s), 0 eigs on file.
>>> Level 5762 <<< 0 newform(s), 0 eigs on file.
>>> Level 5763 <<< 4 newform(s), 25 eigs on file.
>>> Level 5764 <<< 1 newform(s), 25 eigs on file.
>>> Level 5765 <<< 0 newform(s), 0 eigs on file.
>>> Level 5766 <<< 9 newform(s), 25 eigs on file.
>>> Level 5767 <<< 0 newform(s), 0 eigs on file.
>>> Level 5768 <<< 4 newform(s), 25 eigs on file.
>>> Level 5769 <<< 1 newform(s), 25 eigs on file.
>>> Level 5770 <<< 3 newform(s), 25 eigs on file.
>>> Level 5771 <<< 0 newform(s), 0 eigs on file.
>>> Level 5772 <<< 4 newform(s), 25 eigs on file.
>>> Level 5773 <<< 0 newform(s), 0 eigs on file.
>>> Level 5774 <<< 0 newform(s), 0 eigs on file.
>>> Level 5775 <<< 27 newform(s), 25 eigs on file.
>>> Level 5776 <<< 17 newform(s), 25 eigs on file.
>>> Level 5777 <<< 3 newform(s), 25 eigs on file.
>>> Level 5778 <<< 12 newform(s), 25 eigs on file.
>>> Level 5779 <<< 0 newform(s), 0 eigs on file.
>>> Level 5780 <<< 6 newform(s), 25 eigs on file.
>>> Level 5781 <<< 8 newform(s), 25 eigs on file.
>>> Level 5782 <<< 10 newform(s), 25 eigs on file.
>>> Level 5783 <<< 0 newform(s), 0 eigs on file.
>>> Level 5784 <<< 7 newform(s), 25 eigs on file.
>>> Level 5785 <<< 2 newform(s), 25 eigs on file.
>>> Level 5786 <<< 2 newform(s), 25 eigs on file.
>>> Level 5787 <<< 1 newform(s), 25 eigs on file.
>>> Level 5788 <<< 0 newform(s), 0 eigs on file.
>>> Level 5789 <<< 3 newform(s), 25 eigs on file.
>>> Level 5790 <<< 6 newform(s), 25 eigs on file.
>>> Level 5791 <<< 0 newform(s), 0 eigs on file.
>>> Level 5792 <<< 2 newform(s), 25 eigs on file.
>>> Level 5793 <<< 9 newform(s), 25 eigs on file.
>>> Level 5794 <<< 3 newform(s), 25 eigs on file.
>>> Level 5795 <<< 5 newform(s), 25 eigs on file.
>>> Level 5796 <<< 8 newform(s), 25 eigs on file.
>>> Level 5797 <<< 3 newform(s), 25 eigs on file.
>>> Level 5798 <<< 3 newform(s), 25 eigs on file.
>>> Level 5799 <<< 1 newform(s), 25 eigs on file.
>>> Level 5800 <<< 14 newform(s), 25 eigs on file.
>>> Level 5801 <<< 0 newform(s), 0 eigs on file.
>>> Level 5802 <<< 3 newform(s), 25 eigs on file.
>>> Level 5803 <<< 0 newform(s), 0 eigs on file.
>>> Level 5804 <<< 1 newform(s), 25 eigs on file.
>>> Level 5805 <<< 10 newform(s), 25 eigs on file.
>>> Level 5806 <<< 0 newform(s), 0 eigs on file.
>>> Level 5807 <<< 0 newform(s), 0 eigs on file.
>>> Level 5808 <<< 35 newform(s), 25 eigs on file.
>>> Level 5809 <<< 0 newform(s), 0 eigs on file.
>>> Level 5810 <<< 4 newform(s), 25 eigs on file.
>>> Level 5811 <<< 2 newform(s), 25 eigs on file.
>>> Level 5812 <<< 0 newform(s), 0 eigs on file.
>>> Level 5813 <<< 1 newform(s), 25 eigs on file.
>>> Level 5814 <<< 21 newform(s), 25 eigs on file.
>>> Level 5815 <<< 0 newform(s), 0 eigs on file.
>>> Level 5816 <<< 0 newform(s), 0 eigs on file.
>>> Level 5817 <<< 3 newform(s), 25 eigs on file.
>>> Level 5818 <<< 0 newform(s), 0 eigs on file.
>>> Level 5819 <<< 1 newform(s), 25 eigs on file.
>>> Level 5820 <<< 2 newform(s), 25 eigs on file.
>>> Level 5821 <<< 0 newform(s), 0 eigs on file.
>>> Level 5822 <<< 2 newform(s), 25 eigs on file.
>>> Level 5823 <<< 3 newform(s), 25 eigs on file.
>>> Level 5824 <<< 32 newform(s), 25 eigs on file.
>>> Level 5825 <<< 1 newform(s), 25 eigs on file.
>>> Level 5826 <<< 7 newform(s), 25 eigs on file.
>>> Level 5827 <<< 0 newform(s), 0 eigs on file.
>>> Level 5828 <<< 6 newform(s), 25 eigs on file.
>>> Level 5829 <<< 0 newform(s), 0 eigs on file.
>>> Level 5830 <<< 8 newform(s), 25 eigs on file.
>>> Level 5831 <<< 0 newform(s), 0 eigs on file.
>>> Level 5832 <<< 0 newform(s), 0 eigs on file.
>>> Level 5833 <<< 1 newform(s), 25 eigs on file.
>>> Level 5834 <<< 2 newform(s), 25 eigs on file.
>>> Level 5835 <<< 12 newform(s), 25 eigs on file.
>>> Level 5836 <<< 1 newform(s), 25 eigs on file.
>>> Level 5837 <<< 0 newform(s), 0 eigs on file.
>>> Level 5838 <<< 14 newform(s), 25 eigs on file.
>>> Level 5839 <<< 0 newform(s), 0 eigs on file.
>>> Level 5840 <<< 13 newform(s), 25 eigs on file.
>>> Level 5841 <<< 10 newform(s), 25 eigs on file.
>>> Level 5842 <<< 3 newform(s), 25 eigs on file.
>>> Level 5843 <<< 0 newform(s), 0 eigs on file.
>>> Level 5844 <<< 0 newform(s), 0 eigs on file.
>>> Level 5845 <<< 5 newform(s), 25 eigs on file.
>>> Level 5846 <<< 3 newform(s), 25 eigs on file.
>>> Level 5847 <<< 1 newform(s), 25 eigs on file.
>>> Level 5848 <<< 8 newform(s), 25 eigs on file.
>>> Level 5849 <<< 0 newform(s), 0 eigs on file.
>>> Level 5850 <<< 55 newform(s), 25 eigs on file.
>>> Level 5851 <<< 0 newform(s), 0 eigs on file.
>>> Level 5852 <<< 2 newform(s), 25 eigs on file.
>>> Level 5853 <<< 2 newform(s), 25 eigs on file.
>>> Level 5854 <<< 3 newform(s), 25 eigs on file.
>>> Level 5855 <<< 0 newform(s), 0 eigs on file.
>>> Level 5856 <<< 8 newform(s), 25 eigs on file.
>>> Level 5857 <<< 0 newform(s), 0 eigs on file.
>>> Level 5858 <<< 1 newform(s), 25 eigs on file.
>>> Level 5859 <<< 6 newform(s), 25 eigs on file.
>>> Level 5860 <<< 2 newform(s), 25 eigs on file.
>>> Level 5861 <<< 0 newform(s), 0 eigs on file.
>>> Level 5862 <<< 13 newform(s), 25 eigs on file.
>>> Level 5863 <<< 1 newform(s), 25 eigs on file.
>>> Level 5864 <<< 3 newform(s), 25 eigs on file.
>>> Level 5865 <<< 9 newform(s), 25 eigs on file.
>>> Level 5866 <<< 0 newform(s), 0 eigs on file.
>>> Level 5867 <<< 1 newform(s), 25 eigs on file.
>>> Level 5868 <<< 2 newform(s), 25 eigs on file.
>>> Level 5869 <<< 0 newform(s), 0 eigs on file.
>>> Level 5870 <<< 0 newform(s), 0 eigs on file.
>>> Level 5871 <<< 4 newform(s), 25 eigs on file.
>>> Level 5872 <<< 3 newform(s), 25 eigs on file.
>>> Level 5873 <<< 0 newform(s), 0 eigs on file.
>>> Level 5874 <<< 7 newform(s), 25 eigs on file.
>>> Level 5875 <<< 0 newform(s), 0 eigs on file.
>>> Level 5876 <<< 0 newform(s), 0 eigs on file.
>>> Level 5877 <<< 0 newform(s), 0 eigs on file.
>>> Level 5878 <<< 0 newform(s), 0 eigs on file.
>>> Level 5879 <<< 0 newform(s), 0 eigs on file.
>>> Level 5880 <<< 36 newform(s), 25 eigs on file.
>>> Level 5881 <<< 0 newform(s), 0 eigs on file.
>>> Level 5882 <<< 5 newform(s), 25 eigs on file.
>>> Level 5883 <<< 1 newform(s), 25 eigs on file.
>>> Level 5884 <<< 0 newform(s), 0 eigs on file.
>>> Level 5885 <<< 5 newform(s), 25 eigs on file.
>>> Level 5886 <<< 12 newform(s), 25 eigs on file.
>>> Level 5887 <<< 3 newform(s), 25 eigs on file.
>>> Level 5888 <<< 4 newform(s), 25 eigs on file.
>>> Level 5889 <<< 1 newform(s), 25 eigs on file.
>>> Level 5890 <<< 8 newform(s), 25 eigs on file.
>>> Level 5891 <<< 2 newform(s), 25 eigs on file.
>>> Level 5892 <<< 0 newform(s), 0 eigs on file.
>>> Level 5893 <<< 2 newform(s), 25 eigs on file.
>>> Level 5894 <<< 2 newform(s), 25 eigs on file.
>>> Level 5895 <<< 3 newform(s), 25 eigs on file.
>>> Level 5896 <<< 0 newform(s), 0 eigs on file.
>>> Level 5897 <<< 0 newform(s), 0 eigs on file.
>>> Level 5898 <<< 8 newform(s), 25 eigs on file.
>>> Level 5899 <<< 0 newform(s), 0 eigs on file.
>>> Level 5900 <<< 3 newform(s), 25 eigs on file.
>>> Level 5901 <<< 0 newform(s), 0 eigs on file.
>>> Level 5902 <<< 0 newform(s), 0 eigs on file.
>>> Level 5903 <<< 0 newform(s), 0 eigs on file.
>>> Level 5904 <<< 22 newform(s), 25 eigs on file.
>>> Level 5905 <<< 0 newform(s), 0 eigs on file.
>>> Level 5906 <<< 3 newform(s), 25 eigs on file.
>>> Level 5907 <<< 5 newform(s), 25 eigs on file.
>>> Level 5908 <<< 0 newform(s), 0 eigs on file.
>>> Level 5909 <<< 0 newform(s), 0 eigs on file.
>>> Level 5910 <<< 13 newform(s), 25 eigs on file.
>>> Level 5911 <<< 0 newform(s), 0 eigs on file.
>>> Level 5912 <<< 1 newform(s), 25 eigs on file.
>>> Level 5913 <<< 2 newform(s), 25 eigs on file.
>>> Level 5914 <<< 1 newform(s), 25 eigs on file.
>>> Level 5915 <<< 11 newform(s), 25 eigs on file.
>>> Level 5916 <<< 4 newform(s), 25 eigs on file.
>>> Level 5917 <<< 0 newform(s), 0 eigs on file.
>>> Level 5918 <<< 4 newform(s), 25 eigs on file.
>>> Level 5919 <<< 5 newform(s), 25 eigs on file.
>>> Level 5920 <<< 14 newform(s), 25 eigs on file.
>>> Level 5921 <<< 0 newform(s), 0 eigs on file.
>>> Level 5922 <<< 18 newform(s), 25 eigs on file.
>>> Level 5923 <<< 0 newform(s), 0 eigs on file.
>>> Level 5924 <<< 0 newform(s), 0 eigs on file.
>>> Level 5925 <<< 9 newform(s), 25 eigs on file.
>>> Level 5926 <<< 0 newform(s), 0 eigs on file.
>>> Level 5927 <<< 0 newform(s), 0 eigs on file.
>>> Level 5928 <<< 14 newform(s), 25 eigs on file.
>>> Level 5929 <<< 8 newform(s), 25 eigs on file.
>>> Level 5930 <<< 11 newform(s), 25 eigs on file.
>>> Level 5931 <<< 4 newform(s), 25 eigs on file.
>>> Level 5932 <<< 1 newform(s), 25 eigs on file.
>>> Level 5933 <<< 0 newform(s), 0 eigs on file.
>>> Level 5934 <<< 10 newform(s), 25 eigs on file.
>>> Level 5935 <<< 2 newform(s), 25 eigs on file.
>>> Level 5936 <<< 18 newform(s), 25 eigs on file.
>>> Level 5937 <<< 0 newform(s), 0 eigs on file.
>>> Level 5938 <<< 1 newform(s), 25 eigs on file.
>>> Level 5939 <<< 0 newform(s), 0 eigs on file.
>>> Level 5940 <<< 16 newform(s), 25 eigs on file.
>>> Level 5941 <<< 0 newform(s), 0 eigs on file.
>>> Level 5942 <<< 0 newform(s), 0 eigs on file.
>>> Level 5943 <<< 2 newform(s), 25 eigs on file.
>>> Level 5944 <<< 1 newform(s), 25 eigs on file.
>>> Level 5945 <<< 0 newform(s), 0 eigs on file.
>>> Level 5946 <<< 1 newform(s), 25 eigs on file.
>>> Level 5947 <<< 0 newform(s), 0 eigs on file.
>>> Level 5948 <<< 0 newform(s), 0 eigs on file.
>>> Level 5949 <<< 0 newform(s), 0 eigs on file.
>>> Level 5950 <<< 19 newform(s), 25 eigs on file.
>>> Level 5951 <<< 0 newform(s), 0 eigs on file.
>>> Level 5952 <<< 34 newform(s), 25 eigs on file.
>>> Level 5953 <<< 0 newform(s), 0 eigs on file.
>>> Level 5954 <<< 8 newform(s), 25 eigs on file.
>>> Level 5955 <<< 3 newform(s), 25 eigs on file.
>>> Level 5956 <<< 2 newform(s), 25 eigs on file.
>>> Level 5957 <<< 2 newform(s), 25 eigs on file.
>>> Level 5958 <<< 12 newform(s), 25 eigs on file.
>>> Level 5959 <<< 1 newform(s), 25 eigs on file.
>>> Level 5960 <<< 4 newform(s), 25 eigs on file.
>>> Level 5961 <<< 0 newform(s), 0 eigs on file.
>>> Level 5962 <<< 3 newform(s), 25 eigs on file.
>>> Level 5963 <<< 1 newform(s), 25 eigs on file.
>>> Level 5964 <<< 4 newform(s), 25 eigs on file.
>>> Level 5965 <<< 1 newform(s), 25 eigs on file.
>>> Level 5966 <<< 5 newform(s), 25 eigs on file.
>>> Level 5967 <<< 4 newform(s), 25 eigs on file.
>>> Level 5968 <<< 2 newform(s), 25 eigs on file.
>>> Level 5969 <<< 0 newform(s), 0 eigs on file.
>>> Level 5970 <<< 10 newform(s), 25 eigs on file.
>>> Level 5971 <<< 0 newform(s), 0 eigs on file.
>>> Level 5972 <<< 0 newform(s), 0 eigs on file.
>>> Level 5973 <<< 1 newform(s), 25 eigs on file.
>>> Level 5974 <<< 1 newform(s), 25 eigs on file.
>>> Level 5975 <<< 2 newform(s), 25 eigs on file.
>>> Level 5976 <<< 6 newform(s), 25 eigs on file.
>>> Level 5977 <<< 0 newform(s), 0 eigs on file.
>>> Level 5978 <<< 13 newform(s), 25 eigs on file.
>>> Level 5979 <<< 2 newform(s), 25 eigs on file.
>>> Level 5980 <<< 5 newform(s), 25 eigs on file.
>>> Level 5981 <<< 0 newform(s), 0 eigs on file.
>>> Level 5982 <<< 15 newform(s), 25 eigs on file.
>>> Level 5983 <<< 1 newform(s), 25 eigs on file.
>>> Level 5984 <<< 4 newform(s), 25 eigs on file.
>>> Level 5985 <<< 19 newform(s), 25 eigs on file.
>>> Level 5986 <<< 3 newform(s), 25 eigs on file.
>>> Level 5987 <<< 3 newform(s), 25 eigs on file.
>>> Level 5988 <<< 2 newform(s), 25 eigs on file.
>>> Level 5989 <<< 1 newform(s), 25 eigs on file.
>>> Level 5990 <<< 4 newform(s), 25 eigs on file.
>>> Level 5991 <<< 1 newform(s), 25 eigs on file.
>>> Level 5992 <<< 6 newform(s), 25 eigs on file.
>>> Level 5993 <<< 1 newform(s), 25 eigs on file.
>>> Level 5994 <<< 8 newform(s), 25 eigs on file.
>>> Level 5995 <<< 1 newform(s), 25 eigs on file.
>>> Level 5996 <<< 0 newform(s), 0 eigs on file.
>>> Level 5997 <<< 3 newform(s), 25 eigs on file.
>>> Level 5998 <<< 2 newform(s), 25 eigs on file.
>>> Level 5999 <<< 0 newform(s), 0 eigs on file.
>>> Level 6000 <<< 0 newform(s), 0 eigs on file.
>>> Level 6001 <<< 0 newform(s), 0 eigs on file.
>>> Level 6002 <<< 0 newform(s), 0 eigs on file.
>>> Level 6003 <<< 3 newform(s), 25 eigs on file.
>>> Level 6004 <<< 3 newform(s), 25 eigs on file.
>>> Level 6005 <<< 2 newform(s), 25 eigs on file.
>>> Level 6006 <<< 32 newform(s), 25 eigs on file.
>>> Level 6007 <<< 0 newform(s), 0 eigs on file.
>>> Level 6008 <<< 1 newform(s), 25 eigs on file.
>>> Level 6009 <<< 0 newform(s), 0 eigs on file.
>>> Level 6010 <<< 2 newform(s), 25 eigs on file.
>>> Level 6011 <<< 3 newform(s), 25 eigs on file.
>>> Level 6012 <<< 0 newform(s), 0 eigs on file.
>>> Level 6013 <<< 2 newform(s), 25 eigs on file.
>>> Level 6014 <<< 2 newform(s), 25 eigs on file.
>>> Level 6015 <<< 0 newform(s), 0 eigs on file.
>>> Level 6016 <<< 4 newform(s), 25 eigs on file.
>>> Level 6017 <<< 2 newform(s), 25 eigs on file.
>>> Level 6018 <<< 12 newform(s), 25 eigs on file.
>>> Level 6019 <<< 1 newform(s), 25 eigs on file.
>>> Level 6020 <<< 3 newform(s), 25 eigs on file.
>>> Level 6021 <<< 8 newform(s), 25 eigs on file.
>>> Level 6022 <<< 0 newform(s), 0 eigs on file.
>>> Level 6023 <<< 0 newform(s), 0 eigs on file.
>>> Level 6024 <<< 7 newform(s), 25 eigs on file.
>>> Level 6025 <<< 0 newform(s), 0 eigs on file.
>>> Level 6026 <<< 4 newform(s), 25 eigs on file.
>>> Level 6027 <<< 8 newform(s), 25 eigs on file.
>>> Level 6028 <<< 0 newform(s), 0 eigs on file.
>>> Level 6029 <<< 0 newform(s), 0 eigs on file.
>>> Level 6030 <<< 25 newform(s), 25 eigs on file.
>>> Level 6031 <<< 1 newform(s), 25 eigs on file.
