Level 11 createfromscratch (0.00127101 seconds)	
Level 12 createfromscratch (0.000839949 seconds)	
Level 13 createfromscratch (0.000546932 seconds)	
Level 14 createfromscratch (0.0010829 seconds)	
Level 15 createfromscratch (0.000890017 seconds)	
Level 16 createfromscratch (0.000746012 seconds)	
Level 17 createfromscratch (0.000696898 seconds)	
Level 18 createfromscratch (0.000775099 seconds)	
Level 19 createfromscratch (0.000636101 seconds)	
Level 20 createfromscratch (0.00065279 seconds)	
Level 21 createfromscratch (0.000782967 seconds)	
Level 22 createfromscratch (0.00192499 seconds)	
Level 23 createfromscratch (0.000422955 seconds)	
Level 24 createfromscratch (0.00244188 seconds)	
Level 25 createfromscratch (0.000634909 seconds)	
Level 26 createfromscratch (0.00201607 seconds)	
Level 27 createfromscratch (0.000684977 seconds)	
Level 28 createfromscratch (0.001647 seconds)	
Level 29 createfromscratch (0.000324965 seconds)	
Level 30 createfromscratch (0.00469208 seconds)	
Level 31 createfromscratch (0.000592232 seconds)	
Level 32 createfromscratch (0.0020299 seconds)	
Level 33 createfromscratch (0.00159192 seconds)	
Level 34 createfromscratch (0.0024538 seconds)	
Level 35 createfromscratch (0.00131798 seconds)	
Level 36 createfromscratch (0.00243092 seconds)	
Level 37 createfromscratch (0.00104594 seconds)	
Level 38 createfromscratch (0.00218391 seconds)	
Level 39 createfromscratch (0.00135088 seconds)	
Level 40 createfromscratch (0.00225282 seconds)	
Level 41 createfromscratch (0.000446081 seconds)	
Level 42 createfromscratch (0.00374007 seconds)	
Level 43 createfromscratch (0.000604868 seconds)	
Level 44 createfromscratch (0.00188017 seconds)	
Level 45 createfromscratch (0.00153708 seconds)	
Level 46 createfromscratch (0.00199819 seconds)	
Level 47 createfromscratch (0.000509024 seconds)	
Level 48 createfromscratch (0.00343108 seconds)	
Level 49 createfromscratch (0.00089407 seconds)	
Level 50 createfromscratch (0.00250101 seconds)	
Level 51 createfromscratch (0.00182295 seconds)	
Level 52 createfromscratch (0.00289488 seconds)	
Level 53 createfromscratch (0.000622034 seconds)	
Level 54 createfromscratch (0.00340104 seconds)	
Level 55 createfromscratch (0.00120997 seconds)	
Level 56 createfromscratch (0.00206089 seconds)	
Level 57 createfromscratch (0.0018611 seconds)	
Level 58 createfromscratch (0.00220895 seconds)	
Level 59 createfromscratch (0.00062418 seconds)	
Level 60 createfromscratch (0.00425386 seconds)	
Level 61 createfromscratch (0.00111294 seconds)	
Level 62 createfromscratch (0.00199795 seconds)	
Level 63 createfromscratch (0.00135899 seconds)	
Level 64 createfromscratch (0.00196791 seconds)	
Level 65 createfromscratch (0.00142694 seconds)	
Level 66 createfromscratch (0.00473785 seconds)	
Level 67 createfromscratch (0.00111508 seconds)	
Level 68 createfromscratch (0.003093 seconds)	
Level 69 createfromscratch (0.00198197 seconds)	
Level 70 createfromscratch (0.00276613 seconds)	
Level 71 createfromscratch (0.000688076 seconds)	
Level 72 createfromscratch (0.00355601 seconds)	
Level 73 createfromscratch (0.00113416 seconds)	
Level 74 createfromscratch (0.00236201 seconds)	
Level 75 createfromscratch (0.00207591 seconds)	
Level 76 createfromscratch (0.00394797 seconds)	
Level 77 createfromscratch (0.00155902 seconds)	
Level 78 createfromscratch (0.00435996 seconds)	
Level 79 createfromscratch (0.000823021 seconds)	
Level 80 createfromscratch (0.00307012 seconds)	
Level 81 createfromscratch (0.00108695 seconds)	
Level 82 createfromscratch (0.00239515 seconds)	
Level 83 createfromscratch (0.00112104 seconds)	
Level 84 createfromscratch (0.0072031 seconds)	
Level 85 createfromscratch (0.00127816 seconds)	
Level 86 createfromscratch (0.00236201 seconds)	
